,chroma_mean,chroma_var,rms_mean,rms_var,cent_mean,cent_var,spec_bw_mean,spec_bw_var,rolloff_mean,rolloff_var,zero_mean,zero_var,tempo,mfcc_mean,mfcc_var,genres
251,0.27465072,0.09571769,0.09030824,0.00082840445,1553.0252622823373,374301.4803585365,1848.5877096704628,135587.1517691057,3167.3210126341355,1446228.0099454543,0.0592791563950116,0.0018995170088361,129.19921875,-5.2383013,3298.8867,country
252,0.3289262,0.08775131,0.06949131,0.00039248023,1115.6797011223894,229777.8033623656,1662.994993608942,140679.23258063348,2347.685365610499,1465565.8389949691,0.0354628891144624,0.0006240175875806,112.34714673913044,-1.2335632,4974.7383,country
253,0.3733923,0.08464747,0.1335271,0.0011280867,2271.851928717389,241087.99159701637,2297.372036651272,60695.11383819126,4957.865973027842,920115.8731393073,0.1083081828837973,0.0012386394345276,89.10290948275862,0.7721986,1320.1655,country
254,0.31272689,0.08901763,0.10427781,0.0008992255,1654.4094241284452,308737.227866208,2105.4593582487328,135526.38226184648,3907.9599473426624,1774347.2969453596,0.0601847236320572,0.0006234864759195,75.99954044117646,0.022864157,2676.4165,country
255,0.35711694,0.08415099,0.1549709,0.0014862922,1881.2205097000312,161189.22457590018,2116.164563224605,85105.2698415703,4111.442888087297,1125027.599105688,0.0811154866347641,0.0005434171511462,129.19921875,2.8936193,1465.7987,country
256,0.31912953,0.08410626,0.13616844,0.002028644,1468.4574661840363,290049.59121276,1960.481150493006,162334.8639519675,3212.660645664153,1971123.836296324,0.0549250320233952,0.0010099021968317,129.19921875,1.0629972,2717.0552,country
257,0.31506595,0.08675299,0.13006952,0.0023557728,1741.8884862990076,327942.50385317847,1985.7526620404983,159432.38578919327,3791.309273491879,1734294.0484338815,0.0754453064578499,0.0013840040058274,135.99917763157896,-2.0705278,2223.147,country
258,0.34823006,0.086621486,0.16378078,0.0024899372,1796.711976172283,267792.6366657913,2148.582891685147,126491.5178011516,4165.017763921113,1620094.6064918907,0.0732871259909126,0.0010297396247459,112.34714673913044,2.939271,1728.5195,country
259,0.28437814,0.0884003,0.14542289,0.002381342,1535.4059360676958,563706.9079827248,2011.759876201086,319090.68533346965,3510.470007522477,4061735.302791376,0.0525349840487239,0.0009678131816358,135.99917763157896,1.3248041,3313.1282,country
260,0.3421015,0.0882484,0.14097315,0.0017180074,1373.628372258797,521666.1796549017,1930.587907991932,299911.1014300106,3070.4965401138343,3408988.926022233,0.042916258821539,0.0011197423634804,69.83741554054055,2.6012545,2979.9258,country
261,0.3145773,0.08578085,0.1072092,0.0014233756,1397.8552410654052,378314.3098126218,1896.199966570267,247754.81101669656,3101.2558797672564,2762629.3936713967,0.0485830402890564,0.0007046563894854,123.046875,-0.2216361,3218.813,country
262,0.39030823,0.08654058,0.13012476,0.0014431805,2166.605874060237,283523.42874206364,2277.4526931355217,70546.80669638104,4793.95216656395,1090606.301368846,0.1023355175705723,0.0015463645224876,89.10290948275862,1.3849777,1460.4418,country
263,0.3339356,0.09654078,0.1314034,0.0024249053,1614.587917821519,601554.4811190893,2016.516339793157,331179.4739525637,3657.921655216792,3626517.55829337,0.0582580330384764,0.0012668592967692,83.35433467741936,1.407144,3115.3684,country
264,0.26348656,0.09272189,0.08254984,0.0010085091,1511.6824072378731,197717.6190064717,1865.111733259854,145847.14053987444,3237.6494865683003,1268035.297109581,0.0600752096626063,0.0006688776080231,135.99917763157896,-3.3512323,3676.2527,country
265,0.28278357,0.095874585,0.11052865,0.0038851793,894.5392326361114,162113.99377569414,1195.98525494391,100859.615750508,1639.8291921947505,857441.9611785834,0.0386682497099768,0.0004426005911336,123.046875,-5.7943597,4973.793,country
266,0.3206684,0.080936946,0.13644499,0.0014567587,1701.96200578534,109416.93374692011,1709.5446449286453,60648.94652279156,3244.66068418286,601947.9338292856,0.0989043316173627,0.0007042673116938,112.34714673913044,1.6522012,1883.0778,country
267,0.32132056,0.08785631,0.055416528,0.0012317117,858.1117095303139,285167.20357278857,1238.219531819357,170930.11940982775,1446.105305611949,1565561.9717798256,0.0353639489075792,0.000606002137897,129.19921875,-6.6118493,7442.2217,country
268,0.3492893,0.08988483,0.0834524,0.0016125044,1131.0769032518176,193558.24672807855,1458.6956466937386,160825.82025169273,2216.987316016531,1321352.20642549,0.05023594595901,0.0005215782329665,161.4990234375,-3.4176269,4209.1396,country
269,0.3521479,0.08620476,0.08714103,0.0022035062,1327.7101967128094,174677.00008702738,1632.734167099931,68427.94700281162,2755.833658098898,719637.4500652099,0.0610736749564965,0.0010119476439313,112.34714673913044,-0.71899265,3725.1226,country
270,0.36519969,0.086307645,0.14430228,0.0028005873,1934.741048539048,250022.6438032155,1970.080580622144,98647.0769329896,4048.308802204176,1247834.8736160577,0.0947227861562258,0.0014294917737728,112.34714673913044,0.89561373,1654.102,country
271,0.29263455,0.08561624,0.11837015,0.0039311973,1261.498736765584,333836.72632023087,1396.3977373594855,206556.45222377835,2422.3354684781034,1561777.8820499843,0.0605177971529389,0.0008908871458448,143.5546875,-8.014423,3511.5586,country
272,0.3450435,0.0841049,0.15660793,0.0023749797,1711.3330129255453,167513.09894915912,1873.543709342535,89209.40646611733,3556.5090949463456,1055786.7567034336,0.0822699149265274,0.0005956089021607,151.99908088235293,-0.30532277,1745.9425,country
273,0.37485817,0.08209153,0.09581993,0.0014532903,1548.9063872294405,258417.2885378045,1823.5579310359783,165370.2470136117,3289.384131199246,1598412.554263998,0.0697362299400618,0.0008661407722117,151.99908088235293,-2.4021654,2744.3743,country
274,0.35499328,0.08673499,0.08229554,0.002956966,1534.0502230522666,452977.31031523854,1696.981990506384,202358.74496658903,3117.759672726944,1950393.8071357063,0.0711281902552204,0.0018256250219447,135.99917763157896,-5.561434,3875.386,country
275,0.37187585,0.084580205,0.17967275,0.002891158,2187.1340254374145,152070.05276031097,2241.9570926659226,43123.37286944781,4840.865571980134,621826.0454935032,0.1137185506090487,0.0014991972129052,95.703125,3.8464062,1133.3749,country
276,0.29725638,0.08756469,0.12828696,0.0027854978,1321.6158526816876,405463.9165460427,1409.93834650134,241520.487107111,2589.8631226435614,1815443.0866969184,0.0664987704224671,0.0016717034125554,143.5546875,-3.2218208,3697.4546,country
277,0.3373224,0.08274239,0.13141257,0.00164043,1513.0709549777368,93521.01209730744,1558.0992064832817,63112.97167578014,2922.4536869199537,472814.5392947658,0.0878218955433101,0.000525127593447,92.28515625,-1.0723217,2283.8938,country
278,0.3762129,0.09278559,0.043314192,0.0010843602,1144.888561549168,327516.47656454385,1443.9709862774546,163791.68646505094,2223.757035328452,1694249.5633286964,0.0498956973849574,0.0014537345285174,129.19921875,-4.67249,6292.4326,country
279,0.31031382,0.08514202,0.11524875,0.0015863738,963.6542369667934,284229.0332129747,1235.6457271367317,259792.1759714805,1754.931074173434,1657799.3181406872,0.0457606009522428,0.0006034431332914,80.74951171875,-4.839883,4783.824,country
280,0.38728356,0.08416823,0.15319121,0.002149592,2049.2462808474197,578649.3980720823,2188.0938979989737,216332.3517469237,4434.515876504495,2860953.957772116,0.0893611332656612,0.0021132893326269,99.38401442307692,2.1994991,1671.538,country
281,0.37864348,0.084241346,0.16783096,0.0032912823,2102.2901763219265,396067.5782180257,2152.65915610955,111861.51259755886,4417.928815164588,1766509.0241589977,0.1010477843435808,0.0023325653493567,89.10290948275862,2.1527789,1326.3029,country
282,0.3858902,0.084244326,0.16648406,0.0023552906,2253.4147942762397,316127.0070045669,2261.6012388440204,87561.55714797767,4799.531148038718,1307814.9613537982,0.1060631465100541,0.0021839967795408,117.45383522727272,1.9964292,1221.4463,country
283,0.31846547,0.08457323,0.1310126,0.0018252884,1436.111663789828,299333.0303156395,1729.5519565605437,159883.7845313835,2924.427147531177,1654230.4215868118,0.0595446333623356,0.0008209676262804,143.5546875,1.0581963,2611.727,country
284,0.31969607,0.08479542,0.18060894,0.003435522,1964.956170283403,273120.8461565921,2036.4768024654568,86601.41180597653,4059.433457801624,1096147.258462799,0.0929928430732792,0.0015284600099188,172.265625,0.73038536,1402.1611,country
285,0.33792004,0.08725565,0.13540727,0.0018804995,1596.3192347628153,278630.0411771116,1853.317119438177,101850.939423733,3291.640704303219,1181559.5215865402,0.0692675856776875,0.0012541104290158,143.5546875,2.1292121,2363.1658,country
286,0.3721949,0.08788389,0.13355477,0.001738133,1879.4371808250903,280446.5084616598,2085.362339047032,116354.77261789225,4031.4303015334976,1395700.5854162776,0.0782847393416473,0.000904625846388,117.45383522727272,0.9146013,1966.663,country
287,0.32857192,0.086318426,0.10857797,0.0027409622,1591.3106548664052,332104.47961274354,1806.6986666770408,126107.28752182957,3162.97440318663,1559999.250181494,0.073959692817092,0.0013522913806879,143.5546875,-2.9359174,2842.2197,country
288,0.35365322,0.083761066,0.15261815,0.0027222505,1622.8096137745454,233993.92860289148,1963.307323037429,129836.92411252814,3527.1653177566704,1474649.6452394023,0.0660505184164733,0.0006933067932736,103.359375,2.9351897,1990.719,country
289,0.32217377,0.090071276,0.10463604,0.0022645267,1321.7634742426656,511284.374170445,1667.4024814859297,218567.2322827225,2584.125931246375,2382274.889021405,0.0524919337296983,0.0012493666869284,143.5546875,-0.99190396,3674.1206,country
290,0.3713997,0.08126465,0.14736076,0.0023829613,1927.52511688479,270821.55344358773,1972.240420988136,83116.64688119921,3883.612272966213,1039687.7861035462,0.0989968520398298,0.0017457438523752,135.99917763157896,1.8438189,1559.9769,country
291,0.35345957,0.088492796,0.08944597,0.001767176,1563.3792652109507,374708.2423255369,1779.131781731512,142415.62230320394,3233.794160564095,1543840.362261186,0.0647382389549497,0.001331417511787,117.45383522727272,-2.9153538,3268.962,country
292,0.37044108,0.08066058,0.176431,0.00089952105,2335.0896331583326,180745.4915986671,2212.517869959305,58706.748084267325,4839.225184889791,622680.4947330588,0.1212093061194895,0.0013175603652621,161.4990234375,3.1482975,1066.8112,country
293,0.25101602,0.09090511,0.09251183,0.0017518043,1537.7806405042602,339157.42723535624,1716.230041261782,95756.29962384715,3055.5581927022918,1178177.005260309,0.0681278851266434,0.0018853290049783,86.1328125,-8.50546,3462.5247,country
294,0.36671874,0.08403521,0.20668623,0.0030237695,1474.7471730595228,343160.8638955227,1745.5611955508489,151965.60875498562,3107.859062318736,1533413.277054452,0.0629996102813225,0.0009711132255976,112.34714673913044,3.4372041,1946.6261,country
295,0.32885525,0.09120232,0.17527841,0.0049522663,1557.7510486716924,414009.4257471805,1762.1920753543834,118455.68813967815,3220.9541763341067,1387418.8129938762,0.0673669518561485,0.0034416296524,89.10290948275862,1.1280174,2052.5222,country
296,0.3257571,0.085928455,0.21801743,0.0034563153,1754.3169301118585,324963.2768472239,1861.9497283273008,118514.92616966993,3504.9992749419957,1321723.587228444,0.0974130534609435,0.0020876028965845,117.45383522727272,4.8459716,1489.4066,country
297,0.348044,0.08949672,0.1530273,0.0028383054,1561.0425269435516,581660.9579899997,1782.6517735522864,167425.53492201897,3175.33143081134,1932296.7932137137,0.0671992821925754,0.0027193413398743,112.34714673913044,2.2850826,2484.8472,country
298,0.27104354,0.08692472,0.17621148,0.0036426296,1425.279703902191,268057.1805591878,1691.0074865318704,119704.7043739938,2981.1912023274363,1196276.8805499002,0.0617220731825212,0.0009593978411467,117.45383522727272,-0.25100398,2240.4175,country
299,0.38091904,0.08264626,0.22070146,0.0042329016,2157.48336287908,338843.8305294601,2160.279673748418,87730.95367816153,4478.689752211427,1293834.246183301,0.1082458732115235,0.0029013268944887,143.5546875,3.1343977,1099.6493,country
300,0.44557777,0.08781498,0.14208542,0.0041334145,2298.111223896002,898537.2777011853,2566.115075375709,192074.836277383,4889.646293275712,3885287.234612343,0.0965254538231895,0.0070256291429629,117.45383522727272,0.5960563,1490.465,disco
301,0.41056672,0.08667929,0.17707454,0.0026135747,3292.7045497632544,552468.1846249419,2768.039084700346,137858.88736146907,6522.435342111895,2067639.934063485,0.1885523173483103,0.0043727019709416,117.45383522727272,3.979555,381.93594,disco
302,0.41199335,0.08441042,0.1612736,0.0021883023,3592.218114571658,497914.3047251534,3398.4114031761465,70119.77106277963,8074.817942466648,836197.0697297794,0.153338438950116,0.0045135322170481,112.34714673913044,1.8051378,505.80026,disco
303,0.4951672,0.07695984,0.19629128,0.0020812768,3045.7831971882174,784689.7241159343,2720.412267248648,139471.46227794923,6206.430158943966,1968716.6747312627,0.1495607339559387,0.0047238302869921,129.19921875,6.4262366,633.8282,disco
304,0.38212395,0.088908285,0.11454933,0.003202934,3328.480911675585,640722.6474113383,3111.671947152701,133846.3685609554,7195.770306155742,1935982.047889786,0.1690144195910672,0.0051199493901945,123.046875,-0.1172504,772.10895,disco
305,0.44803378,0.08174124,0.20679496,0.0028870977,2722.838205612588,432405.2645093972,2569.440633823273,88608.98815545443,5472.246935614224,1674089.5136308162,0.1446281579262452,0.0038167773712521,107.666015625,4.888489,537.0074,disco
306,0.47404167,0.0775322,0.19189338,0.0021157393,2848.3952424437216,148628.53903803384,2490.639855374388,79177.3694180816,5506.662886546549,831315.6352638501,0.1636452140129543,0.0013395603488824,123.046875,3.3215516,450.23462,disco
307,0.43158323,0.082816646,0.15957549,0.00489796,3099.082006241359,544886.0882371828,2728.233137760695,129195.86825671014,6098.201459632395,1707666.9628044215,0.1402915488447409,0.0028573524449035,129.19921875,2.8642356,572.06104,disco
308,0.45429057,0.08680474,0.19048811,0.0056288005,2801.719944013176,308724.013398069,2423.642442464987,98312.63630739144,5445.952622059036,1173359.150754603,0.1643124669216705,0.0031361834217439,123.046875,3.1796267,554.6538,disco
309,0.44217625,0.07864465,0.11894341,0.0018823593,3016.965496147904,566737.400591516,2623.4409081696326,170346.26271778162,5955.038133519432,1962950.406311748,0.1706677028953983,0.0047291894846575,129.19921875,-0.87820894,826.5313,disco
310,0.4376821,0.08763063,0.23285724,0.0030270594,2877.407465478847,337597.71569679765,2624.016008286234,76427.79743638897,5865.166570747535,1124591.5868119367,0.1503026361900618,0.0035403221063156,107.666015625,6.2378807,389.26318,disco
311,0.3735347,0.092357114,0.18884107,0.0020680784,3132.9752096198536,627657.4740889758,3008.0152397325915,110496.18423983971,6864.145655089907,1442901.0430344078,0.1309711547757154,0.0054353856778948,95.703125,1.6278504,508.36325,disco
312,0.42836958,0.09106811,0.1755619,0.003678601,2737.358914650989,488208.4153697488,2613.8040560395066,129213.77092206074,5710.012308756511,1875048.5968649285,0.1314991138599537,0.0038752190319026,112.34714673913044,4.639031,703.956,disco
313,0.42159122,0.08195514,0.17077066,0.00237862,3391.3650851073285,591460.2560534748,3108.93319540748,87532.09130934981,7203.947261093387,1351700.885433905,0.1595289992991106,0.0048429121944813,89.10290948275862,2.2556562,554.68756,disco
314,0.43621334,0.07605368,0.17372327,0.0011844246,3087.4839714263608,286278.5419293671,2812.663481543452,58359.12987532801,6530.043847051567,959858.5175319624,0.156306688999613,0.0027040532102413,103.359375,3.0276732,378.0714,disco
315,0.41476554,0.079503186,0.21586056,0.0021155062,2362.4116322792247,691581.9746989365,2806.8455040642566,318452.92865667766,5439.756743039443,5152313.550998324,0.0902270488930781,0.0015579848774301,123.046875,3.1041708,929.99603,disco
316,0.4351562,0.08289199,0.20567748,0.0019405084,2520.434662364383,520994.8867405915,2562.658796592373,182521.76035021924,5334.772696659483,2436466.907015482,0.1142480842911877,0.0022360519398203,123.046875,5.3676677,663.4539,disco
317,0.4045441,0.07937988,0.116038404,0.0034955484,2564.2888414229064,886708.674728973,2669.924041000966,294434.7109032394,5388.221942521027,3829394.313292813,0.1207210248694895,0.0041971725879793,123.046875,-1.9163766,1242.034,disco
318,0.37013212,0.08823191,0.1387322,0.002273903,3043.112394267485,454390.86768060736,3000.578592723888,110964.65898661522,6837.516427095417,1586752.2945051023,0.1435833877126836,0.0027498198648744,123.046875,2.3361323,895.1098,disco
319,0.44504824,0.0821647,0.1469729,0.0032042926,2117.600893757939,923743.6177786192,2143.8668309867053,558116.7421671996,4198.641535854118,4725723.507781835,0.1036553497196442,0.0027899532145149,117.45383522727272,2.1243064,1754.1488,disco
320,0.3425582,0.08728534,0.12454408,0.00083873054,2116.937132047034,515049.20725313656,2114.133686793271,193306.53348372807,4349.140806264501,1977684.7699858693,0.1032629876015081,0.0022138993975123,161.4990234375,-0.30520016,1533.2532,disco
321,0.40129316,0.0879066,0.111359596,0.002028211,3248.7101133407705,683320.2813331452,3305.0654052412287,222918.8547075757,7422.743256960557,2751244.0795273283,0.1240453402938901,0.0020228906275775,107.666015625,-0.19115463,1239.2407,disco
322,0.43538973,0.08942635,0.13684142,0.004301305,3708.111084945484,801154.2018308985,3249.5970109617488,111974.25971433792,7808.475701493619,1698663.0614358473,0.1728866824970997,0.0083280797736559,123.046875,1.1520574,642.2463,disco
323,0.43539393,0.086723946,0.17817323,0.0019677149,3167.5553240363656,700617.4478083466,2934.8804408393594,99919.69052517568,6730.133523963167,1983505.4323495952,0.1509782240912606,0.0065831576597805,112.34714673913044,2.372643,541.2205,disco
324,0.37273753,0.08102569,0.14292744,0.0039581885,2624.8146292704746,342561.33154005,2709.8971083970696,129902.02244303512,5605.777239522912,2108784.3336995537,0.1202165053412606,0.001511862088988,129.19921875,0.20552272,826.50726,disco
325,0.35795805,0.09374598,0.10787889,0.0034126276,2410.172991720571,593115.0419970395,2575.78379596989,206237.27754126323,5080.420375036253,3102048.861294295,0.0996603556409512,0.0025113285196117,123.046875,-4.339287,1551.8801,disco
326,0.40120935,0.08621538,0.14299113,0.0015349252,3043.442618665026,786534.0640023275,2969.142812285463,120353.59117294404,6612.500283225783,2409206.2564252173,0.1315957620359628,0.0055345771972344,117.45383522727272,2.972914,743.1674,disco
327,0.48542,0.0866179,0.115590945,0.0034791727,2908.6746448662057,1491063.5326109717,2990.137959225662,268580.4734425924,6348.173137054089,4501550.276286772,0.101182977450696,0.0055154846607962,112.34714673913044,2.7405012,2073.9375,disco
328,0.4831137,0.08115154,0.17249633,0.0033791477,3715.186361332581,1026730.2032196173,3188.905341529692,83934.9789635985,7728.130041418938,1558114.421415525,0.1983751148008507,0.0134637136697659,123.046875,4.4007874,353.92374,disco
329,0.38404918,0.094458774,0.14753455,0.0031840287,3075.024487929993,384331.1927120042,3031.615634612722,119200.08737407468,6847.716803672419,2000224.680299801,0.1385359266241299,0.0024947695588256,103.359375,0.2731461,633.73114,disco
330,0.45011917,0.07988506,0.16993791,0.0046382463,3167.957019564375,670882.4103402261,3047.751584963893,80129.50216776243,6935.539964290893,1698825.113382619,0.1507754344305877,0.0059440167185475,135.99917763157896,2.0802932,512.02374,disco
331,0.4171802,0.083849095,0.11573668,0.0025111786,3256.8245922155297,388583.5026866976,2898.2479074691846,93275.68712591108,6681.488136238399,1590227.9808376485,0.1737518428557617,0.0027882432241325,123.046875,-0.7908067,634.1904,disco
332,0.3684095,0.09038561,0.11106248,0.0044036326,2446.9732041150987,490702.6867301805,2449.1310646818765,215379.91294592927,4958.032509788283,2650604.403897037,0.1232511751981825,0.0027545899160902,112.34714673913044,-2.4162834,1636.7555,disco
333,0.3918867,0.084784456,0.15692227,0.00103279,2450.0566407004226,407962.9232481708,2387.704915648652,175158.34092636898,5023.3482272331785,1802442.2221354968,0.1244871725154679,0.0016637932179985,129.19921875,5.1275015,852.9931,disco
334,0.3576883,0.08560686,0.122863606,0.0020092106,3653.66003987046,318350.7546349682,3234.117413102966,61893.0332912415,7835.304773600638,555689.4760328117,0.1808128504447022,0.0032043932653675,129.19921875,-0.16374087,570.0168,disco
335,0.4025388,0.08212666,0.15245456,0.0043896916,3623.472822634945,916505.3277611596,3229.7424316453403,107377.29662432466,7702.866414860064,1904183.0946842232,0.1763363725348027,0.0073258160936863,123.046875,0.7997685,511.8664,disco
336,0.4347791,0.076230265,0.17306404,0.003026914,3347.8914155592065,292987.796069158,3013.0752701327133,72035.80631519076,7057.02020419446,906365.9504101268,0.1620300717807424,0.0024924786983807,135.99917763157896,4.5015635,358.8667,disco
337,0.45445886,0.081834525,0.16394664,0.0036350724,3637.15709215702,486690.6067671768,3198.92805420669,61121.72678654174,7770.988276718387,1011134.9358744168,0.1900112686098221,0.0051412642381121,129.19921875,4.6418924,349.76013,disco
338,0.37060228,0.086768106,0.11308772,0.0018865889,3353.4041593917245,561867.1128994043,2986.922593222054,111692.71521048385,7042.789638014791,1765124.6636182389,0.1682021280452436,0.0056372700456325,123.046875,-1.2739985,696.50397,disco
339,0.34106076,0.089124165,0.12429802,0.0013039175,2328.094174657868,337808.262701012,2431.6262286946403,256649.09203302895,4866.670443010441,1962752.667838686,0.1011584312161639,0.0007954500372116,112.34714673913044,2.9013035,1330.7238,disco
340,0.42082044,0.08313147,0.1451297,0.005711923,2606.29912820678,408515.5940646714,2534.060693504753,126734.3776474914,5354.906263594838,1544690.181365878,0.1264267026778809,0.0024273133905923,135.99917763157896,2.8414643,936.5887,disco
341,0.35568023,0.08956617,0.17539127,0.0034259658,1776.2078696571791,619297.0352735359,2452.3952046098902,308180.5901324446,3874.369482761746,4735540.6815435225,0.0538442424352281,0.0013331213808754,161.4990234375,1.6316181,1861.0028,disco
342,0.39404586,0.08283128,0.13595319,0.0019104145,2403.5943004906803,305842.1024095744,2394.759734074969,150807.36513508568,4900.743864196636,1637628.3940241777,0.121640942212877,0.001611101687951,107.666015625,1.3179392,935.927,disco
343,0.4201968,0.08566139,0.17365672,0.002439914,2875.436087892228,1274922.79711152,2761.027657600521,535358.1002082312,6020.828480731583,5888080.315001043,0.1347388129592034,0.0052377525082716,129.19921875,4.0009494,908.8295,disco
344,0.36688584,0.085247986,0.1488845,0.0029683681,2330.184618105648,493420.6566288272,2437.173040564197,244985.79723181407,4644.4354630401685,3056925.0909254244,0.1095898739607501,0.0016312939578207,123.046875,-0.9698425,1105.1388,disco
345,0.40729582,0.08255386,0.13538006,0.002810124,2248.0305097895434,840207.9236605901,2368.674846875517,326713.42500443675,4609.5460117278135,3736132.199202765,0.1097190249178267,0.004336851866243,123.046875,1.4851884,1280.0692,disco
346,0.37654734,0.09344698,0.11295763,0.0030043013,2259.6134224825128,278627.00690726686,2273.0172811903217,137461.57247221807,4889.510959704901,1490222.969409683,0.1141981462683681,0.0022890714726817,123.046875,0.13624558,1803.4662,disco
347,0.22056508,0.09284394,0.046983007,0.001074488,1710.9750338916162,418561.8849660968,1620.2378538583637,118043.2434857922,3238.8652049195184,1212401.504030025,0.087009226363109,0.0028081329103616,117.45383522727272,-12.544898,5061.908,disco
348,0.4097578,0.09036134,0.11226138,0.0016716537,2617.495747048304,344762.2639796404,2156.578982319635,96223.69526708063,4986.227183330917,1160221.84910768,0.154337659512761,0.0033193964008791,99.38401442307692,0.4769028,1481.966,disco
349,0.42124674,0.08551882,0.20944752,0.007226574,2396.9886993729247,565061.2132494544,2208.6154034140663,134426.46507603477,4920.578392365139,1754080.0372075518,0.1352758090438901,0.0054238293210201,123.046875,2.449511,1130.2877,disco
350,0.45113242,0.070735656,0.15894556,0.001794288,2376.024789843428,195875.47552296543,2258.317118931655,68105.35497870266,5006.06171149942,914834.5028528824,0.1287397132395591,0.0013028778018138,107.666015625,3.8850276,1042.7635,disco
351,0.46042803,0.07002065,0.10630639,0.0012365454,2650.73301229455,206851.40964473295,2308.757448839224,53518.5229826279,5370.86048524507,710165.7149554802,0.1576298760150812,0.0017800382463059,107.666015625,1.2910078,1179.5905,disco
352,0.416339,0.07835027,0.1252895,0.0020069953,2590.895265581968,256323.62138323943,2163.0263132752,67103.01060546527,5061.243667071491,947836.026568755,0.1697749752271848,0.0026735134613512,123.046875,-1.7074982,1210.7863,disco
353,0.4678341,0.08059703,0.172544,0.005329679,3078.471520466789,1230642.848881669,2709.964770671987,148767.90529943604,6405.67828043431,1779055.8839519534,0.154212662533836,0.0099045410768116,135.99917763157896,4.1484675,1962.8744,disco
354,0.40131727,0.09469922,0.052147932,0.0006651493,2565.7213875301686,825413.4625556489,2533.5455870416863,113277.69368259312,5520.260613036543,2143965.791166844,0.114602970320959,0.0055682457993846,112.34714673913044,-5.358778,3454.9626,disco
355,0.4631642,0.078190334,0.12146718,0.0018586379,2108.222111170191,244586.0544191421,2072.441784995406,120125.30628162988,4398.119267510151,1109504.13572882,0.1103900812064965,0.001744005529546,129.19921875,3.2754354,1652.6323,disco
356,0.35841092,0.09090051,0.07617771,0.0008848489,1755.0626027481246,318773.6886248549,2043.032911785096,130537.8285580366,3815.532045297999,1651032.173922632,0.0769275213892111,0.0014090343168561,89.10290948275862,-0.6773512,2911.8435,disco
357,0.3701102,0.08305006,0.07616043,0.0005364708,1937.51088311181,129672.81464632062,2099.6513207440407,66330.23615201331,4163.010995957801,871812.3441670608,0.0924305454853055,0.0005670571757756,117.45383522727272,-2.0559611,2184.5881,disco
358,0.41731998,0.08885424,0.122181386,0.0023197264,2218.099825489775,390428.59063926776,2245.30479311077,98735.84803425688,4744.041099459832,1360486.1380474104,0.1109455813756767,0.0036325645309988,129.19921875,1.0219767,1661.7054,disco
359,0.40379235,0.09071339,0.116905145,0.0028670463,2280.027319455578,582125.8009564447,2270.0535108970325,152238.8269416366,4829.1746913971865,2335557.280737384,0.1101755848801237,0.0047562906107033,123.046875,0.9041467,1693.9456,disco
360,0.43490428,0.07937897,0.11445442,0.0016624331,1974.5076875640784,351058.05979046127,2089.631458106809,180506.79552355324,4249.843262851653,1961304.1011155732,0.0929732060856535,0.0016978391034259,129.19921875,1.6708103,1960.3785,disco
361,0.3233035,0.10400543,0.1843397,0.00969765,2549.2697569355564,483133.8933855072,2485.5245481804404,135810.89940656777,5583.144893779002,1947114.7737481825,0.1158336807569605,0.0025428779995196,123.046875,0.28856292,1434.4469,disco
362,0.42698523,0.08796056,0.15107872,0.008467534,2387.6793521483523,436512.5409565799,2191.2944816944,99715.6843223224,4919.995513703596,1407115.165828948,0.1276283352668213,0.0038579300401087,107.666015625,2.257547,1580.109,disco
363,0.54808533,0.07321556,0.29373232,0.012229716,2583.580399096285,440412.8464958319,2626.602117667187,123286.9944367946,5856.390083472303,1551420.8339253236,0.0997170007975638,0.0033747399730959,129.19921875,8.42716,834.3345,disco
364,0.3883355,0.10085653,0.0921835,0.0009703862,2144.867079027064,511443.5340151276,2403.8472223095423,158905.56811474694,4947.807152697216,2273367.4753153184,0.0648764531370843,0.0013407032930244,123.046875,1.166829,3007.1248,disco
365,0.47089672,0.08567186,0.18529183,0.00556317,1887.0062144692768,315818.20067224174,2190.8419319524733,104875.98496022186,4363.138220979554,1671186.279426825,0.0736186889742846,0.0020167402100407,129.19921875,5.596818,1735.1924,disco
366,0.4507588,0.08072023,0.16955869,0.0039048423,2492.5900126194274,487311.1153939972,2277.528939585275,111931.5481815901,5114.010839617169,1506842.077398244,0.1385699137180974,0.0039862947728572,135.99917763157896,3.1575677,1212.6301,disco
367,0.3649281,0.08137588,0.09131899,0.000941242,2541.894374455079,258764.3769415395,2289.50088177475,63307.491537062975,5183.456668720998,893433.4849316464,0.1432352088167053,0.0028102931675165,99.38401442307692,-1.3945283,1413.4233,disco
368,0.41615784,0.080597505,0.10675535,0.0016806707,2956.07911228871,519915.7172442596,2599.631125960921,82733.5280616298,6131.50048488254,1207664.187555932,0.1626135168938515,0.0055347157623136,107.666015625,-0.0229198,1193.5326,disco
369,0.38936836,0.0827126,0.11154942,0.0017325229,1931.040685971338,188554.1235610297,2209.134861955744,43233.984451822194,4516.06060125435,709790.2872740413,0.0836037195475638,0.0012792508694291,107.666015625,0.9638712,1694.6301,disco
370,0.4555278,0.07099946,0.11097853,0.0013907843,2449.2386352862336,212379.88309866557,2311.5141174707114,63141.84235813647,5184.522503987819,867527.2739559319,0.134583605230085,0.0015134063363964,107.666015625,1.5797204,1240.5359,disco
